detail_code,detail_name,a_cluster,a_name,b_cluster,b_name,c_cluster,c_name,d_cluster,d_name,class_flag,version,v_index
70.6401,用移植物或假体的阴道重建术,70.64,用移植物或假体的阴道重建术,70.6,阴道建造术和重建术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7101,后穹窿裂伤缝合术,70.71,阴道裂伤缝合术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7201,结肠阴道瘘修补术,70.72,结肠阴道瘘修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7303,直肠前庭瘘修补术,70.73,直肠阴道瘘修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海版,v13
70.7301,直肠阴道瘘修补术,70.73,直肠阴道瘘修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7302,直肠前庭瘘切除术,70.73,直肠阴道瘘修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海版,v13
70.7401,小肠-阴道瘘切除术,70.74,其他阴道肠瘘的修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7501,阴道瘘修补术,70.75,阴道其他瘘管的修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7601,处女膜缝合术,70.76,处女膜缝合术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7702,骶棘韧带悬吊术,70.77,阴道悬吊术和固定术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7701,阴道悬吊术,70.77,阴道悬吊术和固定术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7703,耻骨梳韧带悬吊术,70.77,阴道悬吊术和固定术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7802,腹腔镜阴道移植物固定术,70.78,用移植物或假体的阴道悬吊和固定术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7801,阴道移植物固定术,70.78,用移植物或假体的阴道悬吊和固定术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7902,阴道扩张术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7907,阴道穹窿修补术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7901,阴道延长术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.7908,阴道陈旧性产科裂伤修补术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7905,阴道残端缝合术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7906,阴道会阴成形术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7903,阴道缩窄术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7909,腹腔镜阴道会阴成形术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.7904,阴道断蒂术,70.79,阴道的其他修补术,70.7,阴道其他修补术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.8003,子宫直肠窝病损切除术,70.8,小肠疝修补术(女性),70.8,阴道穹窿封闭术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海版,v13
70.8001,小肠疝修补术(女性),70.8,小肠疝修补术(女性),70.8,阴道穹窿封闭术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海版,v13
70.8002,子宫直肠窝缝合术,70.8,小肠疝修补术(女性),70.8,阴道穹窿封闭术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海版,v13
70.8x01,阴道穹隆封闭术,70.8x,阴道穹隆封闭术,70.8,阴道穹窿封闭术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.9101,阴道的其他手术,70.91,阴道的其他手术,70.9,阴道和直肠子宫陷凹的其他手术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.9201,直肠子宫陷凹封闭术,70.92,直肠子宫陷凹的其他手术,70.9,阴道和直肠子宫陷凹的其他手术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
70.9301,其他直肠子宫陷凹手术伴移植物或假体,70.93,其他直肠子宫陷凹手术伴移植物或假体,70.9,阴道和直肠子宫陷凹的其他手术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.9401,生物移植物的置入术,70.94,生物移植物的置入术,70.9,阴道和直肠子宫陷凹的其他手术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
70.9501,人造移植物或假体的置入术,70.95,人造移植物或假体的置入术,70.9,阴道和直肠子宫陷凹的其他手术,70,阴道和直肠子宫陷凹手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.0101,外阴粘连松解术,71.01,外阴粘连松解术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.0905,会阴切开异物取出术,71.09,外阴和会阴的其他切开术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.0902,外阴切开引流术,71.09,外阴和会阴的其他切开术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.0904,会阴切开术,71.09,外阴和会阴的其他切开术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.0901,阴道入口切开扩大术,71.09,外阴和会阴的其他切开术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.0903,会阴造口术,71.09,外阴和会阴的其他切开术,71,外阴和会阴切开术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.1101,外阴活组织检查,71.11,外阴活组织检查,71.1,外阴的诊断性操作,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.1901,外阴的其他诊断性操作,71.19,外阴的其他诊断性操作,71.1,外阴的诊断性操作,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2102,巴多林腺脓肿切开引流术,71.21,经皮巴多林腺(囊肿)抽吸术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2101,巴多林腺(囊肿)切开术,71.21,经皮巴多林腺(囊肿)抽吸术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2201,前庭大腺脓肿切开引流术,71.22,巴多林腺（囊肿）切开术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.2202,巴氏腺脓肿切开引流术,71.22,巴多林腺（囊肿）切开术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.2301,巴多林腺(囊肿)袋形合缝术[造袋术],71.23,巴多林腺(囊肿)袋形合缝术[造袋术],71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2402,前庭腺囊肿切除术,71.24,巴多林腺（囊肿）切除术或其他破坏术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.2401,巴多林腺病损切除术,71.24,巴多林腺（囊肿）切除术或其他破坏术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2901,巴多林腺的其他手术,71.29,巴多林腺的其他手术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.2903,前庭大腺囊肿造口术,71.29,巴多林腺的其他手术,71.2,巴多林腺手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3009,外阴赘生物切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3001,女性会阴病损切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3004,外阴窦道切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3006,小阴唇囊肿切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3002,外阴脓肿切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3007,外阴赘生物切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3003,外阴病损切除术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3005,会阴部异物取出术,71.3,女性会阴病损切除术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.3x04,外阴病损切除术,71.3x,外阴和会阴的其他局部切除术或破坏术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.3x03,外阴部分切除术,71.3x,外阴和会阴的其他局部切除术或破坏术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.3x02,会阴部异物取出术,71.3x,外阴和会阴的其他局部切除术或破坏术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.3x01,会阴病损切除术,71.3x,外阴和会阴的其他局部切除术或破坏术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.3x05,外阴病损破坏术,71.3x,外阴和会阴的其他局部切除术或破坏术,71.3,外阴和会阴的其他局部切除术或破坏术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.4004,阴蒂成形术,71.4,阴蒂病损切除术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.4002,阴蒂切除术,71.4,阴蒂病损切除术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.4001,阴蒂病损切除术,71.4,阴蒂病损切除术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.4003,畸形阴蒂切除术,71.4,阴蒂病损切除术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.4005,阴蒂缩小复位术,71.4,阴蒂病损切除术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.4x05,阴蒂保留血管神经复位术,71.4x,阴蒂手术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.4x03,阴蒂部分切除术,71.4x,阴蒂手术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.4x04,阴蒂成形术,71.4x,阴蒂手术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.4x01,阴蒂病损切除术,71.4x,阴蒂手术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.4x02,阴蒂切除术,71.4x,阴蒂手术,71.4,阴蒂手术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.5001,外阴根治切除术,71.5,外阴根治切除术,71.5,根治性外阴切除术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海版,v13
71.5x01,根治性外阴切除术,71.5x,根治性外阴切除术,71.5,根治性外阴切除术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.6101,单侧外阴切除术,71.61,单侧外阴切除术,71.6,其他外阴切除术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.6201,双侧外阴切除术,71.62,双侧外阴切除术,71.6,其他外阴切除术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.7101,外阴裂伤缝合术,71.71,外阴或会阴裂伤缝合术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.7102,会阴裂伤缝合术,71.71,外阴或会阴裂伤缝合术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.7201,外阴瘘修补术,71.72,外阴或会阴瘘修补术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.7202,会阴瘘修补术,71.72,外阴或会阴瘘修补术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,全国2017版,v13
71.7901,外阴成形术,71.79,外阴和会阴的其他修补术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.7904,会阴陈旧性裂伤修补术,71.79,外阴和会阴的其他修补术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
71.7902,外阴陈旧性产科裂伤修补术,71.79,外阴和会阴的其他修补术,71.7,外阴和会阴修补术,71,外阴和会阴的手术,65-71,女性生殖器官手术,手术,上海_全国2017版,v13
